Price,Close,High,Low,Open,Volume
2005-02-18,21.04328727722168,21.187379911052417,20.92224999248685,21.12398099905734,17789700
2005-02-22,20.708995819091797,21.11245567853928,20.69170540468155,21.043289623539586,14882000
2005-02-23,21.025997161865234,21.0836355354195,20.749339564842167,20.85308643856071,12550200
2005-02-24,21.141273498535156,21.262310795218383,21.008708526166004,21.04905429172708,9123400
2005-02-25,21.308422088623047,21.371823207313426,21.123983669894336,21.141274084562845,8776200
2005-02-28,21.066341400146484,21.337236239558088,21.049050988670505,21.308418154205125,11403900
2005-03-01,21.377582550048828,21.521675179208316,21.256545269237826,21.325709115604248,10170900
2005-03-02,21.319950103759766,21.567787446441763,21.250784046626755,21.325712842514474,9392100
2005-03-03,21.331472396850586,21.429456530488647,21.15279893929503,21.41216611812626,8372400
2005-03-04,21.619657516479492,21.781042759261656,21.394873362570454,21.469802146766494,12698300
2005-03-07,21.521684646606445,21.642721980661822,21.504394227078535,21.619666622171273,11265600
2005-03-08,21.2911319732666,21.487098090992593,21.273841556569486,21.45827999693752,9934400
2005-03-09,21.020233154296875,21.22196195285521,20.945304372541347,21.170088519128925,17648000
2005-03-10,20.956832885742188,21.095160582098753,20.916487124414935,21.025996733920472,11903100
2005-03-11,20.8127498626709,20.96837024193589,20.749348723117002,20.89920416314249,9297300
2005-03-14,21.008710861206055,21.031766215140422,20.668652086052635,20.812744750123077,13097500
2005-03-15,20.893434524536133,21.13550912435086,20.85885149655715,21.04328991508629,8607000
2005-03-16,20.893434524536133,20.979890995143894,20.778159963285574,20.893434524536133,13404700
2005-03-17,20.835798263549805,20.910724859198584,20.69170561220763,20.876144030031263,9034600
2005-03-18,20.755104064941406,20.89343397453655,20.645594443909772,20.841560533273288,18106400
2005-03-21,20.628305435180664,20.720524648300813,20.46115742431306,20.680178879978214,11448100
2005-03-22,20.20755386352539,20.749341431603817,20.149915484785556,20.749341431603817,14833000
2005-03-23,20.13262939453125,20.340123205200904,20.103811298311534,20.20755820364636,17485800
2005-03-24,20.13262939453125,20.259431656313772,20.09804635985971,20.23061136141425,11987900
2005-03-28,20.086517333984375,20.219084525324483,20.01735346796146,20.13262804378609,8804800
2005-03-29,19.93089485168457,20.230605605513336,19.781037276091006,19.97124061464918,14720400
2005-03-30,20.14415168762207,20.161442100995696,19.867494080247972,19.896312168763753,11279800
2005-03-31,19.942426681518555,20.132630080674694,19.90208090569996,20.115339662089546,13312200
2005-04-01,19.740690231323242,20.236369228336354,19.50437840701223,20.05193083856576,20140200
2005-04-04,19.65919303894043,19.76398014875835,19.414689042457095,19.6009767441946,15639300
2005-04-05,20.130733489990234,20.235518371051246,19.77562189179793,19.793085668520696,15200900
2005-04-06,20.188949584960938,20.3228437349584,20.154019807286744,20.229699881885182,10676000
2005-04-07,20.25880241394043,20.43344682202048,20.183122356173563,20.229695382714446,8304500
2005-04-08,20.08415412902832,20.346121800943,20.08415412902832,20.293728266560063,6360800
2005-04-11,20.154020309448242,20.264630164476852,20.124913271023495,20.183127347872993,7172800
2005-04-12,20.398530960083008,20.491674845807,19.93863205275343,20.154026872104147,14425600
2005-04-13,20.12491226196289,20.427630331996347,20.084161966066517,20.404343814134258,11500600
2005-04-14,19.903696060180664,20.148200071963934,19.903696060180664,20.124913552608437,11012300
2005-04-15,19.75234031677246,20.200595870825566,19.729053794833995,19.93862805083025,15012100
2005-04-18,20.165672302246094,20.328673564596492,19.915347666079043,19.93863419519357,16011300
2005-04-19,20.346128463745117,20.46837934376456,20.188947809123935,20.21805484426317,10932200
2005-04-20,20.23552131652832,20.887530538260393,20.21805753726353,20.74199312245453,25470000
2005-04-21,20.398530960083008,20.474208840485034,19.979382363962337,20.38688769677683,16555800
2005-04-22,20.299556732177734,20.48002391476832,20.119091770311723,20.24134265816765,13476600
2005-04-25,20.474205017089844,20.491671019150175,20.31120380269339,20.363597367424394,9174600
2005-04-26,20.42181968688965,20.625571264885863,20.39853315776847,20.480033788966953,8410100
2005-04-27,20.666318893432617,20.81185635042862,20.3577801952332,20.4218170316275,11456900
2005-04-28,20.386878967285156,20.672131023604965,20.375235708964528,20.549880142325048,12987700
2005-04-29,20.660484313964844,20.66630483116499,20.32865709473654,20.39269388755737,14205800
2005-05-02,20.707061767578125,20.72452554551408,20.445093994916032,20.71288450737315,10170400
2005-05-03,20.666318893432617,20.852606660729474,20.532424699483336,20.71289194561951,12748700
2005-05-04,21.015609741210938,21.05636005507824,20.63721365233946,20.67214122381112,12880000
2005-05-05,20.89917755126953,21.06799929617203,20.67796001771351,21.044714993212285,8286700
2005-05-06,20.73035430908203,20.986499416379086,20.666317477076465,20.957392371119795,7313800
2005-05-09,20.934097290039062,20.95738380501847,20.689595544928178,20.70123880241788,6858100
2005-05-10,20.456737518310547,20.736169072521964,20.37523692592279,20.724525813505917,13667900
2005-05-11,20.549884796142578,20.63138540211951,20.29373971725437,20.456740929208234,9091900
2005-05-12,20.27627182006836,20.60227417779714,20.159841454854718,20.57898766060951,11278100
2005-05-13,20.060884475708008,20.276281531775297,19.85713290453687,20.276281531775297,13913000
2005-05-16,20.223878860473633,20.328663749445134,20.10162575201183,20.136555528818715,10447100
2005-05-17,20.497488021850586,20.52659505932285,20.084162315860407,20.089982835065015,11668100
2005-05-18,20.986486434936523,21.015593462191315,20.643018183592787,20.724518748195734,14821100
2005-05-19,21.067995071411133,21.132031888340673,20.846779802940492,20.858423062448107,10298500
2005-05-20,20.992311477661133,21.108739599463462,20.904988165585312,21.067989312687832,7475100
2005-05-23,20.90499496459961,20.957388524740452,20.794387324624406,20.89917444490609,7940900
2005-05-24,20.89335060119629,20.95738741806744,20.75945644806782,20.939923639184283,6290700
2005-05-25,20.90499496459961,20.957388524740452,20.782744064512574,20.835137624653417,5064800
2005-05-26,20.92246437072754,21.009787734686267,20.79439291650691,20.980680686941824,5880200
2005-05-27,20.840961456298828,20.980678379119194,20.78856788783183,20.928284810652197,6003700
2005-05-31,20.81185531616211,20.957392765925484,20.747818482950187,20.85842836603451,7597500
2005-06-01,20.817668914794922,21.24846059996785,20.701240770278815,20.701240770278815,12206800
2005-06-02,20.806026458740234,20.829310753621645,20.38105532147024,20.520772194380484,15578700
2005-06-03,20.695423126220703,20.870067606720127,20.61392251670264,20.736173430979733,8616400
2005-06-06,20.672138214111328,20.71871126359361,20.49167319918056,20.648853910095415,5933100
2005-06-07,20.654666900634766,20.92245517535189,20.637203123808472,20.677953416886105,8578500
2005-06-08,20.76527976989746,20.846782597375924,20.654672120835585,20.695422424212328,7721800
2005-06-09,20.666318893432617,20.78274930317449,20.555711225576783,20.67796215647934,7090400
2005-06-10,20.62556266784668,20.747813563688428,20.514955031712436,20.72452704427341,6504700
2005-06-13,20.666318893432617,20.817676871589303,20.532424699483336,20.544067962530058,7127600
2005-06-14,20.724523544311523,20.800203609267097,20.60227266911553,20.637202442339103,5900100
2005-06-15,20.78856086730957,20.899170708233054,20.730346797883612,20.80602686471688,9128200
2005-06-16,20.89917755126953,20.986498684000107,20.730353585641904,20.75946062988543,9775400
2005-06-17,21.003963470458984,21.073820816741943,20.88753307950406,21.067998075795447,15436700
2005-06-20,20.986486434936523,21.06798699953947,20.840949077938735,20.899165353172148,8378700
2005-06-21,20.980674743652344,21.03888882265067,20.899174144764785,20.98649526326227,5783400
2005-06-22,21.108745574951172,21.20771217136762,20.99231742019023,21.073818016812773,9192700
2005-06-23,20.916637420654297,21.207712250086473,20.910814680459815,21.20188950989199,10695500
2005-06-24,20.707061767578125,20.974850059310686,20.608097398308313,20.89917220777185,12273900
2005-06-27,20.71870231628418,20.823489411642093,20.67795202594769,20.712881797975083,8561800
2005-06-28,20.910810470581055,20.910810470581055,20.73616605222706,20.82348937176619,5892400
2005-06-29,20.934097290039062,21.015597871742692,20.887526480804546,20.945740547528768,6204900
2005-06-30,20.561527252197266,20.957389226353037,20.561527252197266,20.78856528016678,10788500
2005-07-01,20.608552932739258,20.749625622000664,20.57916073369233,20.702602139683517,10686600
2005-07-05,20.555648803710938,20.73786786925356,20.46159960276028,20.573282328167366,7921200
2005-07-06,20.33816146850586,20.66145775082182,20.23823515747015,20.57328562977016,10760500
2005-07-07,20.255863189697266,20.338155951122136,20.161813999167467,20.338155951122136,10625900
2005-07-08,20.461599349975586,20.590915598241516,20.27937804437432,20.344037289662182,9587000
2005-07-11,20.54977035522461,20.767260963696625,20.426331194076656,20.46160048682318,8455100
2005-07-12,20.72023582458496,20.779015738510854,20.49099102104,20.549770934965892,14462200
2005-07-13,20.86130714416504,20.90833061869952,20.673206519098322,20.720232235942397,11108900
2005-07-14,20.978872299194336,21.078800851805106,20.855433124478242,20.95536167708901,8773400
2005-07-15,21.07879638671875,21.131699199292214,20.92596504270221,20.978867855275674,7631300
2005-07-18,20.873065948486328,20.978871592481628,20.796652505175352,20.967115160669916,8386100
2005-07-19,20.696714401245117,20.99061833392616,20.632055177285835,20.87305631239193,12573900
2005-07-20,20.667325973510742,20.87305784456547,20.47922762217236,20.70259525525265,13308600
2005-07-21,20.808406829833984,20.984748804532263,20.573282702029697,20.984748804532263,9322000
2005-07-22,20.925966262817383,20.925966262817386,20.761380721796765,20.80840644340827,6976600
2005-07-25,20.8319091796875,20.92595834501509,20.71434940475974,20.89656840128315,5979400
2005-07-26,20.790760040283203,20.95534773941206,20.755493009426694,20.949468406063524,6473500
2005-07-27,20.77901268005371,20.884818303394805,20.614427151438523,20.878941209791257,8414600
2005-07-28,20.843679428100586,20.861315199882068,20.67909384020983,20.784899501656877,7518400
2005-07-29,20.65557289123535,20.837794179613688,20.63793936866343,20.837794179613688,8494900
2005-08-01,20.749635696411133,20.83192851215361,20.66146578339179,20.761392133275926,7263000
2005-08-02,20.896581649780273,20.94948447896191,20.749629595643547,20.849558158457928,6646600
2005-08-03,20.931848526000977,20.95536139009445,20.82016354271204,20.9024585670392,9788200
2005-08-04,20.843679428100586,20.878948729353088,20.779020163626228,20.820166560598917,9565300
2005-08-05,20.72023582458496,20.867187851709676,20.696722962090607,20.779015738510854,9288400
2005-08-08,20.567401885986328,20.826036585920484,20.53800969359722,20.755500257267432,5770300
2005-08-09,20.590913772583008,20.76137863280798,20.52037743957287,20.614426631022923,5923500
2005-08-10,20.455720901489258,20.7848942361913,20.355794603387327,20.72611208232849,9726700
2005-08-11,20.461599349975586,20.555648549764353,20.25586518384968,20.45572001368953,9605300
2005-08-12,20.167694091796875,20.396938862172785,20.15593766225072,20.361669573534314,8664400
2005-08-15,20.3675594329834,20.44985224001593,20.132435205195478,20.144191640815954,7604000
2005-08-16,20.326404571533203,20.56740579569396,20.291135279347525,20.37342805213756,8645900
2005-08-17,20.255863189697266,20.402815190044418,20.220596144692074,20.36754814503923,11000800
2005-08-18,20.373432159423828,20.438091420311277,20.20884658066329,20.255870070747587,6676300
2005-08-19,20.302894592285156,20.45572372883236,20.291138159887648,20.45572372883236,6186900
2005-08-22,20.285255432128906,20.443963879504004,20.22647552227583,20.33228115385923,6593100
2005-08-23,20.19120979309082,20.373431133478384,20.167699170387767,20.285259010833705,7900100
2005-08-24,19.897296905517578,20.332275746603553,19.879663385713158,20.167690248937674,13530100
2005-08-25,20.056007385253906,20.091276670820193,19.903178299085603,19.979593963324486,6982000
2005-08-26,19.77974510192871,20.09715979809106,19.76798866987675,20.06776983911623,9644200
2005-08-29,19.93256950378418,20.038375124832935,19.62103197642374,19.650421928424038,7483200
2005-08-30,19.738597869873047,19.82676774304076,19.579889407399104,19.820890648420264,8907800
2005-08-31,19.920806884765625,19.938440402024828,19.60926945420552,19.744464985246864,10076800
2005-09-01,20.020742416381836,20.150058658904637,19.820887595417837,19.838521118873288,9768700
2005-09-02,20.050132751464844,20.232351810134354,20.026619891536605,20.150059042695254,7100200
2005-09-06,20.320526123046875,20.338159648755376,20.13242770778955,20.13242770778955,7289600
2005-09-07,20.508621215820312,20.52037764515805,20.355792119048946,20.51450055164399,10212300
2005-09-08,20.361677169799805,20.53801919416019,20.285261470396456,20.53801919416019,9160300
2005-09-09,20.46748161315918,20.51450734608514,20.34404242769407,20.355798860925564,9107300
2005-09-12,20.320526123046875,20.508624538304197,20.27937973485371,20.449844624402527,9714100
2005-09-13,20.073650360107422,20.273505232156563,20.073650360107422,20.22060240595796,13029900
2005-09-14,20.12654685974121,20.273498859398956,20.091277572591906,20.220596049829787,8136800
2005-09-15,20.0618953704834,20.238237389726876,20.014869636119574,20.191211655363052,8574400
2005-09-16,20.567401885986328,20.573278979078477,20.114789479369467,20.120666572461616,19557400
2005-09-19,20.33228302001953,20.543894302608674,20.232354473325753,20.502747913473012,10208200
2005-09-20,20.297016143798828,20.543896750337748,20.249992654459696,20.2911390484978,12550200
2005-09-21,19.991350173950195,20.191204994445073,19.938447361398328,20.155937947616952,10551200
2005-09-22,20.132421493530273,20.214714244515363,19.86203038534804,19.92668961606755,8108600
2005-09-23,20.02661895751953,20.150058102921133,19.932569764502652,20.11479105698332,9615200
2005-09-26,19.93844985961914,20.13242761071732,19.920816333995656,20.13242761071732,9849000
2005-09-27,19.914939880371094,20.067769006082194,19.832647101733578,20.014866185199498,8734600
2005-09-28,19.93844985961914,20.138304705155154,19.84440065244395,19.920816333995656,8838600
2005-09-29,20.19120979309082,20.20884556300589,19.691573744264904,19.89730570735552,10701100
2005-09-30,19.9443359375,20.161824382170018,19.8561637949607,20.120677980267875,10533700
2005-10-03,20.056007385253906,20.238228663882186,19.83851906336881,20.09715376392651,14619200
2005-10-04,19.949148178100586,20.352881138372993,19.92540091240448,20.25788528094889,14992300
2005-10-05,19.860078811645508,20.097567178980515,19.854140300156985,20.026320895267865,11652000
2005-10-06,19.98476219177246,20.174753808869674,19.842267346510187,19.895702630373698,12637200
2005-10-07,20.127256393432617,20.228188445903598,20.032260587921655,20.115381634633913,9923000
2005-10-10,19.901634216308594,20.216307297949722,19.89569570634672,20.186621542774173,6499600
2005-10-11,19.77695655822754,19.990695396271086,19.658211249395535,19.883827109688504,10166000
2005-10-12,19.753215789794922,19.901646925337523,19.598846140498157,19.6819694789007,15446600
2005-10-13,20.038196563720703,20.056007569238407,19.545404272197093,19.581028548111124,13003500
2005-10-14,20.234130859375,20.299438648042806,20.044136946838975,20.174757053932776,11165800
2005-10-17,20.186630249023438,20.38256039446466,20.05601015206262,20.31131183346117,8469300
2005-10-18,20.050081253051758,20.27569724916304,20.032270238712357,20.17476288318704,8777600
2005-10-19,20.620046615600586,20.631921374508046,20.1331928247881,20.275687666798948,19372600
2005-10-20,20.63192367553711,20.839726317396703,20.453806801817613,20.715044732280948,18561300
2005-10-21,20.85753631591797,20.893158326142483,20.64379519505659,20.64379519505659,15313700
2005-10-24,21.231578826904297,21.249392095061378,20.928780446774038,20.9347166929075,14340400
2005-10-25,21.20784568786621,21.320652558483427,21.08316178732315,21.195970922820212,10839200
2005-10-26,21.433454513549805,21.599698921187425,21.154405526045426,21.201902310456656,16107000
2005-10-27,21.391887664794922,21.558132023371353,21.33845238255226,21.433448188219362,10161100
2005-10-28,21.635324478149414,21.659074006674995,21.37408645900713,21.50470660101812,12044700
2005-10-31,21.742185592651367,21.8490561594459,21.611567772585932,21.670939303081248,14962500
2005-11-01,21.878747940063477,21.96187127644114,21.718444310676308,21.843125917923807,19177200
2005-11-02,22.08655548095703,22.258736157810784,21.789693182193844,21.795629431622086,12955100
2005-11-03,22.021240234375,22.258730923489527,21.955930181624552,22.12217230507728,10366900
2005-11-04,22.151859283447266,22.16967029157377,22.003428176049177,22.027175431924864,11269800
2005-11-07,22.371532440185547,22.40121820305246,22.19341559810556,22.24091236571691,8644600
2005-11-08,22.16967010498047,22.312164963430053,22.116234816171744,22.229041641488415,7807400
2005-11-09,22.395296096801758,22.401232347171874,22.09249523568689,22.17561633014824,11315500
2005-11-10,22.75152587890625,22.80496118206429,22.371542507506657,22.413103047198515,16843700
2005-11-11,22.715892791748047,22.787141344954033,22.555589209231254,22.66245750928289,8195900
2005-11-14,22.63870620727539,22.692141480183132,22.5496466641364,22.5496466641364,8725900
2005-11-15,22.40122413635254,22.709961134674792,22.353727356160956,22.573404777415185,10030500
2005-11-16,22.448720932006836,22.531841987672525,22.23497978036427,22.508092467516928,10959700
2005-11-17,22.519962310791016,22.561522829549915,22.38340599702915,22.38340599702915,9583900
2005-11-18,22.579336166381836,22.638709959942577,22.335909274979382,22.561525160752932,14886200
2005-11-21,22.45465660095215,22.59715145333475,22.424970833962103,22.56152717401939,10634100
2005-11-22,22.680273056030273,22.71589507132933,22.276540273529044,22.365597576655585,11501000
2005-11-23,23.024639129638672,23.1493230162237,22.644655750224253,22.686216290792732,11983100
2005-11-25,23.072126388549805,23.1493111808064,23.00681635393872,23.143372669544426,3775300
2005-11-28,23.095867156982422,23.2442981740199,23.006807640808905,23.15523865784638,11353900
2005-11-29,23.131492614746094,23.262112654056043,23.036496840214653,23.072121104993162,14807000
2005-11-30,22.70995330810547,23.220556542249945,22.69214230478175,23.167121267400443,12823600
2005-12-01,22.899951934814453,23.02463352617636,22.799019865105972,22.870266165187196,12194100
2005-12-02,23.149328231811523,23.19682503249965,22.793092034690115,22.793092034690115,9823600
2005-12-05,23.066200256347656,23.08401353481509,22.89995808984933,23.054327757208906,6495100
2005-12-06,23.066200256347656,23.321502020544177,23.030578229172104,23.24431945174404,12369500
2005-12-07,22.84058380126953,23.089947021175345,22.751524214229235,23.06619749598068,9663000
2005-12-08,22.947444915771484,23.089937478289666,22.810886334780427,22.840574361443625,8597600
2005-12-09,23.226503372192383,23.333373970589907,22.947454378491635,22.953390627345108,8492400
2005-12-12,23.244312286376953,23.321494831384545,23.089942666603854,23.23837377375855,8013600
2005-12-13,23.398681640625,23.5055522280985,23.155254694686285,23.167129456058802,10624800
2005-12-14,23.481794357299805,23.58272866064329,23.309613775929257,23.398673322121844,8511200
2005-12-15,23.499616622924805,23.6005487000345,23.398682280935894,23.48774186122733,8737000
2005-12-16,23.624292373657227,23.677727655624775,23.535232815418436,23.588668097385984,12066400
2005-12-19,23.511476516723633,23.695531827055195,23.446168759713718,23.576786538611543,15601200
2005-12-20,23.511476516723633,23.618347049835123,23.404605983612143,23.564911783279378,7655500
2005-12-21,23.648040771484375,23.737098060627837,23.51148218468303,23.547106459267535,11624300
2005-12-22,23.778671264648438,23.8142955582338,23.665864398947754,23.713361192181818,10147300
2005-12-23,23.867725372314453,23.99834322230241,23.754916267700345,23.820226325133937,7005900
2005-12-27,23.808353424072266,24.081468436946977,23.7311708636906,23.98647260004081,7752400
2005-12-28,23.695541381835938,23.885533014005134,23.64210609373342,23.814286718161412,9526900
2005-12-29,23.66585922241211,23.778666063438067,23.630234936619,23.66585922241211,7390000
2005-12-30,23.56492042541504,23.624294223850452,23.440238846018914,23.576795185102124,8567500
2006-01-03,23.861783981323242,23.96271831196987,23.333369602000843,23.648045089424834,12838600
2006-01-04,23.72406578063965,24.03543694163229,23.604307290380447,23.81987211600637,13491500
2006-01-05,23.795917510986328,23.83783263160732,23.652206894426676,23.718074165174734,8109400
2006-01-06,23.963579177856445,24.09531372586347,23.682147110460665,23.90369879957922,7966900
2006-01-09,24.352794647216797,24.382735982501195,23.879752158045957,23.879752158045957,16575200
2006-01-10,24.388731002807617,24.400707084069918,23.993529457967526,24.251009494597096,16614800
2006-01-11,24.370756149291992,24.47254936412075,24.316864951970057,24.388719120331697,12332300
2006-01-12,23.92165756225586,24.20308726906204,23.89171852334485,24.10129407992416,12230000
2006-01-13,23.903697967529297,23.969565239240072,23.74202666231549,23.81986772506205,10961200
2006-01-17,23.777956008911133,23.84382329005432,23.598319423013503,23.640234550249513,9941100
2006-01-18,23.520471572875977,23.777951467695768,23.32287205138793,23.418678364516037,17813100
2006-01-19,23.38873863220215,23.634242445136515,23.233051950320284,23.556399104195584,12091800
2006-01-20,22.78396224975586,23.245030888750595,22.6821690318468,23.23904399295714,20902400
2006-01-23,22.915687561035156,23.173167376208742,22.736051065012234,22.8378442418845,13172300
2006-01-24,22.81989288330078,23.07138364879584,22.80791680624819,22.915699215518398,9781500
2006-01-25,23.041440963745117,23.16119943117741,22.789950237919815,22.849828329534567,14248700
2006-01-26,23.706098556518555,23.837833100606495,23.179162664369596,23.179162664369596,16187900
2006-01-27,23.801904678344727,23.975554342445722,23.45460535014274,23.502509650944166,12929400
2006-01-30,23.861785888671875,23.93364234926503,23.604305948720775,23.664186332548404,8701700
2006-01-31,23.801904678344727,24.065371480144222,23.795917782845944,23.969565162744153,15582100
2006-02-01,23.8797550201416,24.08334378977935,23.754007335803987,23.879755020141605,11429800
2006-02-02,23.945613861083984,24.047407067880666,23.706096939840688,23.879746593531944,10309100
2006-02-03,23.6701717376709,24.011481909275947,23.592330669903387,23.622269717829578,10440700
2006-02-06,23.61628532409668,23.71209166739958,23.538444240552916,23.59233545142351,6591800
2006-02-07,23.50850486755371,23.71209364961684,23.38275945974508,23.472578913439012,8590500
2006-02-08,23.712074279785156,23.724050349441622,23.50249877130138,23.52046173368521,10065200
2006-02-09,23.813880920410156,23.96956533070011,23.61627910452384,23.670170301201672,8496300
2006-02-10,23.903697967529297,23.939626193245026,23.52646187642669,23.724061407356228,8790500
2006-02-13,23.813880920410156,24.13722810047714,23.718074602338767,23.813880920410156,7791600
2006-02-14,24.01148796081543,24.149211727551286,23.74203417736718,23.7480210747801,12904100
2006-02-15,24.143220901489258,24.251003321208675,23.933645243258923,23.933645243258923,12685700
2006-02-16,24.44260597229004,24.44260597229004,24.09530898344827,24.22105432677706,11572000
2006-02-17,24.418659210205078,24.442611362083372,24.19112061997005,24.34680503877312,11518600
2006-02-21,24.370756149291992,24.520453665830395,24.280936725687823,24.32884102739747,7324500
2006-02-22,24.7958927154541,24.87972294628586,24.39470452955854,24.484521655077224,13151400
2006-02-23,24.61626434326172,24.891707274249804,24.55039705885082,24.706081498564842,8739500
2006-02-24,24.945589065551758,25.047384544183757,24.472544459878794,24.514459573373625,9294300
2006-02-27,24.897703170776367,25.11925495466039,24.87973790750739,24.87973790750739,8541700
2006-02-28,24.634227752685547,24.90967068853978,24.532434518036347,24.903683791761765,11716200
2006-03-01,24.927627563476562,25.113250995807686,24.628232572797966,24.64619554129388,10527700
2006-03-02,24.945589065551758,25.05337143859629,24.771939432957524,24.92762609811179,10939800
2006-03-03,24.903675079345703,25.203070065976835,24.80786877499184,24.849783890384,12290600
2006-03-06,24.807870864868164,25.03541171345312,24.634221209784837,24.83780990921292,9777800
2006-03-07,24.837814331054688,24.9455967372463,24.562371419321934,24.562371419321934,9441300
2006-03-08,24.90967559814453,24.993508158982767,24.670160848360744,24.843810583791505,9147100
2006-03-09,24.580341339111328,24.993508107681535,24.526450120784943,24.849797430743266,9767500
2006-03-10,24.62824249267578,24.78991612686618,24.472555755661283,24.586327359834208,11175700
2006-03-13,24.586326599121094,24.837817388389293,24.538422286382378,24.81985441321395,10626100
2006-03-14,24.777917861938477,24.849771984727568,24.700074563132823,24.706061454948006,16221500
2006-03-15,24.682140350341797,24.75399455681822,24.544418836176966,24.646212105001563,14011200
2006-03-16,24.74200439453125,24.86774975535517,24.706076169637527,24.80188248515138,10045600
2006-03-17,24.789905548095703,24.84978363111621,24.700086139362497,24.759964222383005,13042300
2006-03-20,24.819841384887695,24.87971946017679,24.640204874818256,24.7360111658021,9418000
2006-03-21,24.670143127441406,24.975524956421776,24.574336839506188,24.71205823565044,13473600
2006-03-22,25.179121017456055,25.268940438179833,24.55039192499788,24.66416121160561,13516100
2006-03-23,25.173137664794922,25.268943994422372,25.04140310498103,25.179124561057794,12986800
2006-03-24,25.209062576293945,25.406664407905957,25.095293278343473,25.143197583292924,7212800
2006-03-27,25.215045928955078,25.26893711746669,25.017444143011677,25.065348436889757,7836200
2006-03-28,24.885719299316406,25.268944627426244,24.849791068229933,25.107271013841817,15562700
2006-03-29,24.957571029663086,25.197087978343546,24.73601933686555,24.987510077197417,7822900
2006-03-30,24.867753982543945,25.173138235545018,24.622250114544613,24.873743163145683,9323500
2006-03-31,24.933626174926758,25.113262796907364,24.849795903616048,25.017456446237468,10371300
2006-04-03,25.107271194458008,25.424629243293886,25.07733214377214,25.119247271572988,10872900
2006-04-04,25.51777458190918,25.63247394492614,25.052936685140917,25.113304286123242,14008500
2006-04-05,25.68075942993164,25.75320098224145,25.37891694195278,25.457394330756976,9494600
2006-04-06,25.52983856201172,25.63850204351482,25.366843339757068,25.59020613934657,6226600
2006-04-07,25.173677444458008,25.620403276383605,25.131419657731985,25.505703898538204,10753900
2006-04-10,25.282337188720703,25.51173590998805,25.167635525210713,25.31252098858469,7409300
2006-04-11,25.119340896606445,25.566066643545348,25.040861177812666,25.354777750111573,8828400
2006-04-12,25.29440689086914,25.34270050190773,25.17366940895878,25.2521491176319,5873900
2006-04-13,25.469484329223633,25.608331684696363,25.30045316653976,25.3306369737509,6554700
2006-04-17,25.35477638244629,25.58417738499754,25.252151011993103,25.52380748807558,7986200
